home_team,game_date,events,hit_location,bb_type,launch_speed,launch_angle,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,babip_value,iso_value
LAA,2023-04-12,34,"{2: 15, 9: 5, 8: 4, 7: 3, 6: 1}","{'ground_ball': 7, 'line_drive': 6}","{Interval(100.0, 110.0, closed='right'): 6, Interval(90.0, 100.0, closed='right'): 5, Interval(80.0, 90.0, closed='right'): 2, Interval(0.0, 80.0, closed='right'): 0, Interval(110.0, inf, closed='right'): 0}","{Interval(0.0, 15.0, closed='right'): 9, Interval(-15.0, 0.0, closed='right'): 3, Interval(15.0, 45.0, closed='right'): 1, Interval(-90.0, -15.0, closed='right'): 0, Interval(45.0, inf, closed='right'): 0}",0.573923076923077,0.33327700000000005,16.6,13,2
LAA,2023-04-21,31,"{2: 18, 7: 4, 8: 2, 9: 2}","{'line_drive': 5, 'ground_ball': 3, 'fly_ball': 1}","{Interval(90.0, 100.0, closed='right'): 3, Interval(100.0, 110.0, closed='right'): 3, Interval(0.0, 80.0, closed='right'): 2, Interval(110.0, inf, closed='right'): 1, Interval(80.0, 90.0, closed='right'): 0}","{Interval(0.0, 15.0, closed='right'): 4, Interval(15.0, 45.0, closed='right'): 3, Interval(-15.0, 0.0, closed='right'): 2, Interval(-90.0, -15.0, closed='right'): 0, Interval(45.0, inf, closed='right'): 0}",0.6473333333333334,0.2943745806451613,12.0,8,3
LAA,2023-04-22,38,"{2: 12, 9: 10, 7: 6, 8: 2, 5: 1, 4: 1}","{'line_drive': 10, 'fly_ball': 9, 'ground_ball': 5}","{Interval(90.0, 100.0, closed='right'): 8, Interval(100.0, 110.0, closed='right'): 6, Interval(0.0, 80.0, closed='right'): 5, Interval(80.0, 90.0, closed='right'): 4, Interval(110.0, inf, closed='right'): 1}","{Interval(15.0, 45.0, closed='right'): 14, Interval(0.0, 15.0, closed='right'): 6, Interval(-90.0, -15.0, closed='right'): 2, Interval(-15.0, 0.0, closed='right'): 2, Interval(45.0, inf, closed='right'): 0}",0.601125,0.47886331578947366,29.85,20,19
LAA,2023-04-23,34,"{2: 17, 7: 4, 9: 2, 3: 1, 8: 1}","{'fly_ball': 7, 'ground_ball': 4, 'line_drive': 4}","{Interval(100.0, 110.0, closed='right'): 6, Interval(90.0, 100.0, closed='right'): 5, Interval(0.0, 80.0, closed='right'): 2, Interval(80.0, 90.0, closed='right'): 1, Interval(110.0, inf, closed='right'): 1}","{Interval(15.0, 45.0, closed='right'): 9, Interval(0.0, 15.0, closed='right'): 4, Interval(-15.0, 0.0, closed='right'): 2, Interval(-90.0, -15.0, closed='right'): 0, Interval(45.0, inf, closed='right'): 0}",0.6235999999999999,0.40228841176470587,22.2,9,20
LAA,2023-04-24,55,"{2: 19, 7: 9, 9: 3, 8: 3, 3: 2, 6: 1, 1: 1}","{'line_drive': 14, 'fly_ball': 10, 'ground_ball': 3}","{Interval(100.0, 110.0, closed='right'): 13, Interval(0.0, 80.0, closed='right'): 8, Interval(80.0, 90.0, closed='right'): 3, Interval(90.0, 100.0, closed='right'): 3, Interval(110.0, inf, closed='right'): 0}","{Interval(15.0, 45.0, closed='right'): 15, Interval(0.0, 15.0, closed='right'): 9, Interval(-15.0, 0.0, closed='right'): 2, Interval(-90.0, -15.0, closed='right'): 1, Interval(45.0, inf, closed='right'): 0}",0.6905185185185184,0.5441114,41.5,19,30
LAA,2023-04-25,40,"{2: 19, 9: 6, 7: 3, 8: 2, 4: 1, 1: 1}","{'line_drive': 7, 'ground_ball': 4, 'fly_ball': 4, 'popup': 1}","{Interval(100.0, 110.0, closed='right'): 6, Interval(90.0, 100.0, closed='right'): 5, Interval(0.0, 80.0, closed='right'): 2, Interval(80.0, 90.0, closed='right'): 2, Interval(110.0, inf, closed='right'): 1}","{Interval(0.0, 15.0, closed='right'): 7, Interval(15.0, 45.0, closed='right'): 7, Interval(-15.0, 0.0, closed='right'): 2, Interval(-90.0, -15.0, closed='right'): 0, Interval(45.0, inf, closed='right'): 0}",0.641,0.371037875,21.8,15,11
LAA,2023-04-26,42,"{2: 17, 9: 4, 8: 4, 7: 2, 4: 1, 5: 1, 6: 1}","{'line_drive': 8, 'ground_ball': 6, 'fly_ball': 4}","{Interval(100.0, 110.0, closed='right'): 9, Interval(90.0, 100.0, closed='right'): 4, Interval(80.0, 90.0, closed='right'): 3, Interval(0.0, 80.0, closed='right'): 2, Interval(110.0, inf, closed='right'): 0}","{Interval(15.0, 45.0, closed='right'): 10, Interval(0.0, 15.0, closed='right'): 5, Interval(-90.0, -15.0, closed='right'): 2, Interval(-15.0, 0.0, closed='right'): 1, Interval(45.0, inf, closed='right'): 0}",0.5870555555555556,0.44167430952380954,27.25,14,17
LAA,2023-04-27,45,"{2: 19, 8: 6, 9: 3, 7: 3, 4: 1}","{'fly_ball': 7, 'ground_ball': 5, 'line_drive': 5}","{Interval(100.0, 110.0, closed='right'): 11, Interval(0.0, 80.0, closed='right'): 3, Interval(90.0, 100.0, closed='right'): 2, Interval(80.0, 90.0, closed='right'): 1, Interval(110.0, inf, closed='right'): 0}","{Interval(15.0, 45.0, closed='right'): 7, Interval(0.0, 15.0, closed='right'): 6, Interval(-90.0, -15.0, closed='right'): 2, Interval(-15.0, 0.0, closed='right'): 2, Interval(45.0, inf, closed='right'): 0}",0.648235294117647,0.4427583777777778,27.0,14,15
LAA,2023-05-05,38,"{2: 14, 8: 6, 9: 5, 7: 5}","{'line_drive': 10, 'fly_ball': 4, 'ground_ball': 3}","{Interval(90.0, 100.0, closed='right'): 5, Interval(0.0, 80.0, closed='right'): 4, Interval(80.0, 90.0, closed='right'): 4, Interval(100.0, 110.0, closed='right'): 3, Interval(110.0, inf, closed='right'): 1}","{Interval(15.0, 45.0, closed='right'): 9, Interval(0.0, 15.0, closed='right'): 7, Interval(-90.0, -15.0, closed='right'): 1, Interval(-15.0, 0.0, closed='right'): 0, Interval(45.0, inf, closed='right'): 0}",0.6573529411764706,0.43182423684210525,21.25,17,3
LAA,2023-05-06,43,"{2: 15, 8: 7, 7: 5, 5: 3, 9: 2, 6: 2, 4: 1}","{'ground_ball': 11, 'line_drive': 10}","{Interval(90.0, 100.0, closed='right'): 7, Interval(100.0, 110.0, closed='right'): 6, Interval(80.0, 90.0, closed='right'): 4, Interval(0.0, 80.0, closed='right'): 3, Interval(110.0, inf, closed='right'): 1}","{Interval(0.0, 15.0, closed='right'): 12, Interval(15.0, 45.0, closed='right'): 4, Interval(-15.0, 0.0, closed='right'): 3, Interval(-90.0, -15.0, closed='right'): 2, Interval(45.0, inf, closed='right'): 0}",0.5157142857142857,0.3681702558139535,25.95,20,6
LAA,2023-05-07,56,"{2: 15, 9: 10, 7: 7, 8: 7, 3: 1}","{'line_drive': 11, 'fly_ball': 10, 'ground_ball': 9}","{Interval(100.0, 110.0, closed='right'): 13, Interval(90.0, 100.0, closed='right'): 8, Interval(0.0, 80.0, closed='right'): 5, Interval(80.0, 90.0, closed='right'): 3, Interval(110.0, inf, closed='right'): 1}","{Interval(0.0, 15.0, closed='right'): 14, Interval(15.0, 45.0, closed='right'): 12, Interval(-90.0, -15.0, closed='right'): 2, Interval(-15.0, 0.0, closed='right'): 2, Interval(45.0, inf, closed='right'): 0}",0.6584666666666668,0.5794452321428573,41.6,25,19
LAA,2023-05-08,30,"{2: 10, 9: 7, 8: 5, 7: 1, 4: 1, 1: 1, 6: 1}","{'ground_ball': 8, 'line_drive': 7, 'fly_ball': 3}","{Interval(100.0, 110.0, closed='right'): 10, Interval(90.0, 100.0, closed='right'): 5, Interval(0.0, 80.0, closed='right'): 1, Interval(80.0, 90.0, closed='right'): 1, Interval(110.0, inf, closed='right'): 1}","{Interval(0.0, 15.0, closed='right'): 7, Interval(-15.0, 0.0, closed='right'): 5, Interval(15.0, 45.0, closed='right'): 5, Interval(-90.0, -15.0, closed='right'): 1, Interval(45.0, inf, closed='right'): 0}",0.6110555555555556,0.4992935333333334,22.95,16,15
LAA,2023-05-09,34,"{2: 21, 7: 5, 9: 2, 4: 1}","{'line_drive': 5, 'ground_ball': 2, 'fly_ball': 2, 'popup': 1}","{Interval(90.0, 100.0, closed='right'): 3, Interval(100.0, 110.0, closed='right'): 3, Interval(0.0, 80.0, closed='right'): 2, Interval(80.0, 90.0, closed='right'): 2, Interval(110.0, inf, closed='right'): 0}","{Interval(15.0, 45.0, closed='right'): 6, Interval(-15.0, 0.0, closed='right'): 2, Interval(0.0, 15.0, closed='right'): 2, Interval(-90.0, -15.0, closed='right'): 0, Interval(45.0, inf, closed='right'): 0}",0.6172,0.2457884117647059,13.3,8,6
LAA,2023-05-10,45,"{2: 24, 7: 5, 9: 4, 5: 2, 8: 1, 6: 1}","{'ground_ball': 8, 'line_drive': 5, 'fly_ball': 3}","{Interval(90.0, 100.0, closed='right'): 5, Interval(80.0, 90.0, closed='right'): 4, Interval(100.0, 110.0, closed='right'): 4, Interval(0.0, 80.0, closed='right'): 2, Interval(110.0, inf, closed='right'): 0}","{Interval(15.0, 45.0, closed='right'): 6, Interval(0.0, 15.0, closed='right'): 5, Interval(-90.0, -15.0, closed='right'): 3, Interval(-15.0, 0.0, closed='right'): 1, Interval(45.0, inf, closed='right'): 0}",0.5686,0.3185798863636364,21.2,13,9
LAA,2023-05-19,49,"{2: 27, 7: 7, 9: 4, 8: 3, 6: 1}","{'line_drive': 11, 'fly_ball': 4, 'ground_ball': 1}","{Interval(90.0, 100.0, closed='right'): 6, Interval(0.0, 80.0, closed='right'): 4, Interval(100.0, 110.0, closed='right'): 3, Interval(80.0, 90.0, closed='right'): 2, Interval(110.0, inf, closed='right'): 1}","{Interval(15.0, 45.0, closed='right'): 9, Interval(0.0, 15.0, closed='right'): 6, Interval(-15.0, 0.0, closed='right'): 1, Interval(-90.0, -15.0, closed='right'): 0, Interval(45.0, inf, closed='right'): 0}",0.681375,0.32415138775510205,21.45,15,8
LAA,2023-05-20,43,"{2: 17, 9: 7, 8: 5, 7: 4, 1: 1, 6: 1}","{'line_drive': 9, 'ground_ball': 8, 'fly_ball': 3}","{Interval(90.0, 100.0, closed='right'): 8, Interval(100.0, 110.0, closed='right'): 7, Interval(80.0, 90.0, closed='right'): 4, Interval(110.0, inf, closed='right'): 1, Interval(0.0, 80.0, closed='right'): 0}","{Interval(0.0, 15.0, closed='right'): 10, Interval(15.0, 45.0, closed='right'): 6, Interval(-15.0, 0.0, closed='right'): 3, Interval(-90.0, -15.0, closed='right'): 1, Interval(45.0, inf, closed='right'): 0}",0.5591,0.38642832558139534,26.85,18,13
LAA,2023-05-21,46,"{2: 23, 7: 6, 8: 5, 9: 4}","{'line_drive': 9, 'ground_ball': 5, 'fly_ball': 2}","{Interval(100.0, 110.0, closed='right'): 6, Interval(90.0, 100.0, closed='right'): 4, Interval(0.0, 80.0, closed='right'): 3, Interval(80.0, 90.0, closed='right'): 2, Interval(110.0, inf, closed='right'): 1}","{Interval(15.0, 45.0, closed='right'): 7, Interval(0.0, 15.0, closed='right'): 6, Interval(-15.0, 0.0, closed='right'): 3, Interval(-90.0, -15.0, closed='right'): 0, Interval(45.0, inf, closed='right'): 0}",0.5963125,0.3087047391304348,21.8,15,7
LAA,2023-05-22,32,"{2: 20, 7: 3, 9: 3, 3: 1, 6: 1}","{'ground_ball': 5, 'line_drive': 3, 'fly_ball': 1}","{Interval(90.0, 100.0, closed='right'): 5, Interval(100.0, 110.0, closed='right'): 2, Interval(80.0, 90.0, closed='right'): 1, Interval(110.0, inf, closed='right'): 1, Interval(0.0, 80.0, closed='right'): 0}","{Interval(-15.0, 0.0, closed='right'): 3, Interval(0.0, 15.0, closed='right'): 3, Interval(15.0, 45.0, closed='right'): 2, Interval(-90.0, -15.0, closed='right'): 1, Interval(45.0, inf, closed='right'): 0}",0.473,0.21967840624999999,12.0,8,5
LAA,2023-05-23,31,"{2: 15, 9: 4, 7: 2, 8: 1, 3: 1}","{'line_drive': 4, 'ground_ball': 4, 'fly_ball': 3}","{Interval(100.0, 110.0, closed='right'): 5, Interval(90.0, 100.0, closed='right'): 4, Interval(0.0, 80.0, closed='right'): 2, Interval(80.0, 90.0, closed='right'): 0, Interval(110.0, inf, closed='right'): 0}","{Interval(15.0, 45.0, closed='right'): 4, Interval(-15.0, 0.0, closed='right'): 3, Interval(0.0, 15.0, closed='right'): 3, Interval(-90.0, -15.0, closed='right'): 1, Interval(45.0, inf, closed='right'): 0}",0.6054545454545455,0.4051133870967742,17.75,8,12
LAA,2023-05-24,35,"{2: 11, 8: 4, 7: 3, 9: 2, 6: 1}","{'line_drive': 7, 'fly_ball': 5, 'ground_ball': 3}","{Interval(100.0, 110.0, closed='right'): 9, Interval(0.0, 80.0, closed='right'): 2, Interval(80.0, 90.0, closed='right'): 2, Interval(90.0, 100.0, closed='right'): 2, Interval(110.0, inf, closed='right'): 0}","{Interval(15.0, 45.0, closed='right'): 9, Interval(0.0, 15.0, closed='right'): 6, Interval(-90.0, -15.0, closed='right'): 0, Interval(-15.0, 0.0, closed='right'): 0, Interval(45.0, inf, closed='right'): 0}",0.6762,0.5405464857142857,25.6,11,16
LAA,2023-05-26,54,"{2: 22, 7: 8, 8: 7, 9: 4, 5: 2, 4: 2}","{'line_drive': 15, 'ground_ball': 6, 'fly_ball': 5}","{Interval(100.0, 110.0, closed='right'): 9, Interval(0.0, 80.0, closed='right'): 7, Interval(90.0, 100.0, closed='right'): 6, Interval(80.0, 90.0, closed='right'): 3, Interval(110.0, inf, closed='right'): 1}","{Interval(0.0, 15.0, closed='right'): 14, Interval(15.0, 45.0, closed='right'): 9, Interval(-90.0, -15.0, closed='right'): 2, Interval(-15.0, 0.0, closed='right'): 1, Interval(45.0, inf, closed='right'): 0}",0.6846538461538461,0.43971144444444443,31.6,23,11
LAA,2023-05-27,55,"{2: 25, 9: 5, 7: 4, 5: 1, 4: 1, 8: 1, 6: 1, 3: 1}","{'ground_ball': 8, 'line_drive': 5, 'fly_ball': 3}","{Interval(0.0, 80.0, closed='right'): 4, Interval(80.0, 90.0, closed='right'): 4, Interval(90.0, 100.0, closed='right'): 4, Interval(100.0, 110.0, closed='right'): 4, Interval(110.0, inf, closed='right'): 0}","{Interval(15.0, 45.0, closed='right'): 6, Interval(0.0, 15.0, closed='right'): 5, Interval(-15.0, 0.0, closed='right'): 4, Interval(-90.0, -15.0, closed='right'): 1, Interval(45.0, inf, closed='right'): 0}",0.559375,0.3568298545454545,27.45,14,9
LAA,2023-05-28,38,"{2: 16, 7: 5, 9: 4, 8: 3, 4: 1}","{'line_drive': 11, 'ground_ball': 2, 'fly_ball': 1}","{Interval(80.0, 90.0, closed='right'): 4, Interval(100.0, 110.0, closed='right'): 4, Interval(0.0, 80.0, closed='right'): 3, Interval(90.0, 100.0, closed='right'): 3, Interval(110.0, inf, closed='right'): 0}","{Interval(15.0, 45.0, closed='right'): 7, Interval(0.0, 15.0, closed='right'): 6, Interval(-90.0, -15.0, closed='right'): 1, Interval(-15.0, 0.0, closed='right'): 0, Interval(45.0, inf, closed='right'): 0}",0.5585,0.35390063157894736,21.05,13,8
LAA,2023-06-06,45,"{2: 21, 8: 5, 9: 3, 6: 1, 7: 1, 5: 1}","{'line_drive': 5, 'ground_ball': 4, 'fly_ball': 4}","{Interval(80.0, 90.0, closed='right'): 5, Interval(100.0, 110.0, closed='right'): 5, Interval(90.0, 100.0, closed='right'): 2, Interval(0.0, 80.0, closed='right'): 1, Interval(110.0, inf, closed='right'): 0}","{Interval(0.0, 15.0, closed='right'): 6, Interval(15.0, 45.0, closed='right'): 6, Interval(-15.0, 0.0, closed='right'): 1, Interval(-90.0, -15.0, closed='right'): 0, Interval(45.0, inf, closed='right'): 0}",0.6579230769230769,0.3977762888888889,22.65,11,9
LAA,2023-06-07,38,"{2: 17, 7: 4, 8: 2, 9: 2, 4: 1}","{'line_drive': 7, 'fly_ball': 3, 'ground_ball': 1}","{Interval(0.0, 80.0, closed='right'): 4, Interval(100.0, 110.0, closed='right'): 4, Interval(80.0, 90.0, closed='right'): 2, Interval(90.0, 100.0, closed='right'): 1, Interval(110.0, inf, closed='right'): 0}","{Interval(15.0, 45.0, closed='right'): 8, Interval(0.0, 15.0, closed='right'): 2, Interval(-90.0, -15.0, closed='right'): 1, Interval(-15.0, 0.0, closed='right'): 0, Interval(45.0, inf, closed='right'): 0}",0.669,0.4162113157894737,20.15,9,9
LAA,2023-06-08,39,"{2: 19, 7: 6, 8: 3, 9: 2, 3: 1}","{'line_drive': 9, 'ground_ball': 3, 'fly_ball': 1}","{Interval(90.0, 100.0, closed='right'): 5, Interval(100.0, 110.0, closed='right'): 4, Interval(0.0, 80.0, closed='right'): 2, Interval(80.0, 90.0, closed='right'): 1, Interval(110.0, inf, closed='right'): 1}","{Interval(0.0, 15.0, closed='right'): 9, Interval(15.0, 45.0, closed='right'): 3, Interval(-15.0, 0.0, closed='right'): 1, Interval(-90.0, -15.0, closed='right'): 0, Interval(45.0, inf, closed='right'): 0}",0.7248461538461538,0.3858287435897436,18.75,12,6
LAA,2023-06-09,39,"{2: 18, 8: 2, 9: 2, 7: 1, 5: 1}","{'fly_ball': 5, 'line_drive': 3, 'ground_ball': 2}","{Interval(100.0, 110.0, closed='right'): 4, Interval(0.0, 80.0, closed='right'): 3, Interval(110.0, inf, closed='right'): 2, Interval(90.0, 100.0, closed='right'): 1, Interval(80.0, 90.0, closed='right'): 0}","{Interval(15.0, 45.0, closed='right'): 7, Interval(-90.0, -15.0, closed='right'): 1, Interval(-15.0, 0.0, closed='right'): 1, Interval(0.0, 15.0, closed='right'): 1, Interval(45.0, inf, closed='right'): 0}",0.5967,0.424921358974359,21.8,6,14
LAA,2023-06-10,51,"{2: 26, 9: 6, 7: 6, 8: 4, 1: 1, 6: 1, 4: 1}","{'line_drive': 10, 'ground_ball': 9, 'fly_ball': 3}","{Interval(90.0, 100.0, closed='right'): 9, Interval(100.0, 110.0, closed='right'): 9, Interval(0.0, 80.0, closed='right'): 2, Interval(80.0, 90.0, closed='right'): 1, Interval(110.0, inf, closed='right'): 1}","{Interval(0.0, 15.0, closed='right'): 9, Interval(-15.0, 0.0, closed='right'): 6, Interval(15.0, 45.0, closed='right'): 6, Interval(45.0, inf, closed='right'): 1, Interval(-90.0, -15.0, closed='right'): 0}",0.5952727272727273,0.3362295882352941,25.5,20,10
LAA,2023-06-11,44,"{2: 17, 9: 10, 7: 4, 8: 2}","{'line_drive': 12, 'fly_ball': 8, 'ground_ball': 2}","{Interval(100.0, 110.0, closed='right'): 11, Interval(90.0, 100.0, closed='right'): 6, Interval(0.0, 80.0, closed='right'): 3, Interval(80.0, 90.0, closed='right'): 1, Interval(110.0, inf, closed='right'): 1}","{Interval(15.0, 45.0, closed='right'): 12, Interval(0.0, 15.0, closed='right'): 10, Interval(-90.0, -15.0, closed='right'): 0, Interval(-15.0, 0.0, closed='right'): 0, Interval(45.0, inf, closed='right'): 0}",0.7278181818181818,0.5477617045454545,30.2,17,19
LAA,2023-06-20,32,"{2: 18, 7: 5, 9: 4, 8: 2}","{'line_drive': 7, 'ground_ball': 3, 'fly_ball': 1}","{Interval(100.0, 110.0, closed='right'): 5, Interval(80.0, 90.0, closed='right'): 3, Interval(90.0, 100.0, closed='right'): 2, Interval(0.0, 80.0, closed='right'): 1, Interval(110.0, inf, closed='right'): 0}","{Interval(0.0, 15.0, closed='right'): 7, Interval(15.0, 45.0, closed='right'): 3, Interval(-15.0, 0.0, closed='right'): 1, Interval(-90.0, -15.0, closed='right'): 0, Interval(45.0, inf, closed='right'): 0}",0.5396363636363636,0.24795965625,13.05,11,3
LAA,2023-06-21,37,"{2: 21, 9: 2, 7: 2, 8: 1, 3: 1}","{'line_drive': 5, 'fly_ball': 2, 'ground_ball': 1}","{Interval(100.0, 110.0, closed='right'): 4, Interval(0.0, 80.0, closed='right'): 2, Interval(80.0, 90.0, closed='right'): 1, Interval(90.0, 100.0, closed='right'): 1, Interval(110.0, inf, closed='right'): 0}","{Interval(15.0, 45.0, closed='right'): 5, Interval(0.0, 15.0, closed='right'): 2, Interval(-90.0, -15.0, closed='right'): 1, Interval(-15.0, 0.0, closed='right'): 0, Interval(45.0, inf, closed='right'): 0}",0.685875,0.33070875675675676,15.7,6,8
LAA,2023-06-26,36,"{2: 24, 9: 2, 7: 2, 8: 1, 6: 1}","{'line_drive': 3, 'ground_ball': 3, 'fly_ball': 2}","{Interval(100.0, 110.0, closed='right'): 4, Interval(0.0, 80.0, closed='right'): 1, Interval(80.0, 90.0, closed='right'): 1, Interval(90.0, 100.0, closed='right'): 1, Interval(110.0, inf, closed='right'): 1}","{Interval(0.0, 15.0, closed='right'): 3, Interval(15.0, 45.0, closed='right'): 3, Interval(-15.0, 0.0, closed='right'): 2, Interval(-90.0, -15.0, closed='right'): 0, Interval(45.0, inf, closed='right'): 0}",0.6255000000000001,0.2576281111111111,12.2,6,6
LAA,2023-06-27,47,"{2: 20, 9: 5, 7: 4, 8: 3, 4: 1}","{'line_drive': 7, 'ground_ball': 6, 'fly_ball': 2}","{Interval(90.0, 100.0, closed='right'): 5, Interval(100.0, 110.0, closed='right'): 5, Interval(110.0, inf, closed='right'): 3, Interval(80.0, 90.0, closed='right'): 2, Interval(0.0, 80.0, closed='right'): 0}","{Interval(0.0, 15.0, closed='right'): 9, Interval(15.0, 45.0, closed='right'): 4, Interval(-15.0, 0.0, closed='right'): 2, Interval(-90.0, -15.0, closed='right'): 0, Interval(45.0, inf, closed='right'): 0}",0.6804666666666667,0.4256135319148936,25.5,13,10
LAA,2023-06-28,49,"{2: 16, 8: 9, 9: 6, 7: 4, 4: 2, 5: 1}","{'line_drive': 13, 'ground_ball': 8, 'fly_ball': 7}","{Interval(90.0, 100.0, closed='right'): 11, Interval(100.0, 110.0, closed='right'): 11, Interval(0.0, 80.0, closed='right'): 5, Interval(80.0, 90.0, closed='right'): 1, Interval(110.0, inf, closed='right'): 0}","{Interval(15.0, 45.0, closed='right'): 13, Interval(0.0, 15.0, closed='right'): 10, Interval(-15.0, 0.0, closed='right'): 2, Interval(45.0, inf, closed='right'): 2, Interval(-90.0, -15.0, closed='right'): 1}",0.6119285714285715,0.4908268367346939,38.1,22,26
LAA,2023-06-29,53,"{2: 26, 7: 5, 9: 5, 8: 4, 4: 1, 1: 1}","{'ground_ball': 8, 'line_drive': 7, 'fly_ball': 5}","{Interval(0.0, 80.0, closed='right'): 5, Interval(90.0, 100.0, closed='right'): 5, Interval(100.0, 110.0, closed='right'): 5, Interval(80.0, 90.0, closed='right'): 4, Interval(110.0, inf, closed='right'): 1}","{Interval(15.0, 45.0, closed='right'): 10, Interval(0.0, 15.0, closed='right'): 5, Interval(-15.0, 0.0, closed='right'): 3, Interval(-90.0, -15.0, closed='right'): 2, Interval(45.0, inf, closed='right'): 0}",0.57155,0.3578928490566038,28.35,16,15
LAA,2023-06-30,40,"{2: 21, 8: 3, 7: 2, 9: 1, 4: 1}","{'line_drive': 5, 'ground_ball': 2, 'fly_ball': 2}","{Interval(100.0, 110.0, closed='right'): 4, Interval(80.0, 90.0, closed='right'): 2, Interval(0.0, 80.0, closed='right'): 1, Interval(90.0, 100.0, closed='right'): 1, Interval(110.0, inf, closed='right'): 1}","{Interval(15.0, 45.0, closed='right'): 4, Interval(0.0, 15.0, closed='right'): 3, Interval(-15.0, 0.0, closed='right'): 2, Interval(-90.0, -15.0, closed='right'): 0, Interval(45.0, inf, closed='right'): 0}",0.6421111111111111,0.35537575,17.3,7,6
LAA,2023-07-01,36,"{2: 17, 8: 5, 9: 4, 6: 1, 7: 1}","{'line_drive': 8, 'ground_ball': 3, 'fly_ball': 1}","{Interval(80.0, 90.0, closed='right'): 4, Interval(90.0, 100.0, closed='right'): 4, Interval(100.0, 110.0, closed='right'): 3, Interval(0.0, 80.0, closed='right'): 1, Interval(110.0, inf, closed='right'): 0}","{Interval(15.0, 45.0, closed='right'): 6, Interval(0.0, 15.0, closed='right'): 4, Interval(-15.0, 0.0, closed='right'): 2, Interval(-90.0, -15.0, closed='right'): 0, Interval(45.0, inf, closed='right'): 0}",0.5856666666666667,0.3493144722222222,18.2,11,7
LAA,2023-07-02,40,"{2: 25, 9: 4, 8: 2}","{'line_drive': 6, 'fly_ball': 4, 'ground_ball': 1}","{Interval(100.0, 110.0, closed='right'): 7, Interval(90.0, 100.0, closed='right'): 2, Interval(80.0, 90.0, closed='right'): 1, Interval(110.0, inf, closed='right'): 1, Interval(0.0, 80.0, closed='right'): 0}","{Interval(15.0, 45.0, closed='right'): 6, Interval(0.0, 15.0, closed='right'): 4, Interval(-15.0, 0.0, closed='right'): 1, Interval(-90.0, -15.0, closed='right'): 0, Interval(45.0, inf, closed='right'): 0}",0.6868181818181818,0.3476153,17.45,7,13
LAA,2023-07-14,48,"{2: 19, 9: 8, 7: 7, 8: 5, 4: 1}","{'line_drive': 14, 'ground_ball': 7, 'fly_ball': 1}","{Interval(90.0, 100.0, closed='right'): 8, Interval(100.0, 110.0, closed='right'): 7, Interval(0.0, 80.0, closed='right'): 5, Interval(80.0, 90.0, closed='right'): 2, Interval(110.0, inf, closed='right'): 0}","{Interval(0.0, 15.0, closed='right'): 13, Interval(15.0, 45.0, closed='right'): 6, Interval(-15.0, 0.0, closed='right'): 3, Interval(-90.0, -15.0, closed='right'): 0, Interval(45.0, inf, closed='right'): 0}",0.6367727272727273,0.39567335416666666,26.85,21,6
LAA,2023-07-15,63,"{2: 26, 8: 9, 7: 7, 9: 4, 6: 2, 5: 2, 4: 1}","{'ground_ball': 13, 'line_drive': 12, 'fly_ball': 6}","{Interval(100.0, 110.0, closed='right'): 15, Interval(90.0, 100.0, closed='right'): 9, Interval(0.0, 80.0, closed='right'): 5, Interval(80.0, 90.0, closed='right'): 2, Interval(110.0, inf, closed='right'): 0}","{Interval(0.0, 15.0, closed='right'): 15, Interval(15.0, 45.0, closed='right'): 9, Interval(-15.0, 0.0, closed='right'): 5, Interval(-90.0, -15.0, closed='right'): 2, Interval(45.0, inf, closed='right'): 0}",0.6114516129032259,0.41021298412698415,40.1,25,22
LAA,2023-07-16,55,"{2: 21, 8: 6, 7: 6, 9: 5, 4: 1}","{'fly_ball': 11, 'line_drive': 7, 'ground_ball': 6, 'popup': 1}","{Interval(100.0, 110.0, closed='right'): 12, Interval(0.0, 80.0, closed='right'): 7, Interval(90.0, 100.0, closed='right'): 6, Interval(80.0, 90.0, closed='right'): 0, Interval(110.0, inf, closed='right'): 0}","{Interval(15.0, 45.0, closed='right'): 15, Interval(0.0, 15.0, closed='right'): 7, Interval(-15.0, 0.0, closed='right'): 2, Interval(45.0, inf, closed='right'): 1, Interval(-90.0, -15.0, closed='right'): 0}",0.59976,0.4712204909090909,38.25,18,26
LAA,2023-07-17,56,"{2: 26, 8: 5, 9: 4, 7: 3, 5: 1}","{'line_drive': 8, 'ground_ball': 5, 'fly_ball': 4}","{Interval(80.0, 90.0, closed='right'): 6, Interval(100.0, 110.0, closed='right'): 6, Interval(90.0, 100.0, closed='right'): 2, Interval(110.0, inf, closed='right'): 2, Interval(0.0, 80.0, closed='right'): 1}","{Interval(15.0, 45.0, closed='right'): 8, Interval(0.0, 15.0, closed='right'): 7, Interval(-90.0, -15.0, closed='right'): 1, Interval(-15.0, 0.0, closed='right'): 1, Interval(45.0, inf, closed='right'): 0}",0.6838823529411764,0.41124533928571433,27.65,15,9
