season,game_date,home_team,away_team,pitch_type_counts,speed_bucket_counts,avg_release_speed,max_release_speed,total_pitches
2023,2023-05-16,OAK,AZ,"{'FF': 194, 'SL': 84, 'CU': 48, 'CH': 42, 'FS': 32, 'SI': 15, 'FC': 10}","{'80-90': 211, '90-100': 196, '<80': 18}",88.93835294117648,98.3,425
2023,2023-05-16,SD,KC,"{'SI': 92, 'SL': 74, 'FF': 61, 'CU': 22, 'ST': 21, 'CH': 18, 'FC': 4, 'FS': 2}","{'90-100': 158, '80-90': 122, '<80': 10, '100+': 4}",89.27585034013605,103.8,294
2023,2023-05-16,SF,PHI,"{'SI': 104, 'FF': 67, 'SL': 36, 'FS': 25, 'KC': 19, 'ST': 14, 'FC': 13, 'CU': 8}","{'90-100': 185, '80-90': 81, '<80': 19, '100+': 1}",90.90524475524477,100.3,286
2023,2023-05-16,STL,MIL,"{'SI': 99, 'FF': 70, 'CH': 39, 'SL': 35, 'CU': 31, 'ST': 18, 'FC': 11}","{'90-100': 150, '80-90': 121, '<80': 24, '100+': 8}",89.21881188118812,102.0,303
2023,2023-05-16,TEX,ATL,"{'SL': 70, 'FF': 67, 'CH': 49, 'SI': 39, 'FC': 24, 'CU': 10, 'KC': 5}","{'80-90': 134, '90-100': 121, '<80': 9}",88.2435606060606,98.9,264
2023,2023-05-16,TOR,NYY,"{'FF': 100, 'FS': 53, 'SI': 49, 'SL': 44, 'CH': 21, 'CU': 16, 'ST': 7}","{'90-100': 139, '80-90': 136, '<80': 15}",89.90310344827587,98.8,290
2023,2023-05-17,BAL,LAA,"{'FF': 95, 'SL': 74, 'CH': 43, 'CU': 20, 'SI': 10, 'FS': 5, 'FC': 1, 'KC': 1, 'ST': 1}","{'90-100': 140, '80-90': 110}",90.6124,99.2,250
2023,2023-05-17,BOS,SEA,"{'SI': 105, 'FF': 72, 'CH': 56, 'SL': 44, 'FC': 36, 'CU': 13, 'KC': 6}","{'80-90': 157, '90-100': 143, '<80': 32}",88.91746987951807,98.8,332
2023,2023-05-17,COL,CIN,"{'FF': 83, 'FC': 66, 'SI': 47, 'SL': 30, 'CH': 30, 'KC': 14, 'ST': 10, 'CU': 8}","{'90-100': 169, '80-90': 98, '<80': 21}",89.7125,97.6,288
2023,2023-05-17,CWS,CLE,"{'FF': 128, 'FC': 52, 'SL': 45, 'CH': 31, 'CU': 21, 'SI': 8}","{'90-100': 138, '80-90': 116, '<80': 31}",88.79578947368421,99.8,285
2023,2023-05-17,DET,PIT,"{'FF': 110, 'FC': 48, 'CH': 46, 'CU': 41, 'SL': 28, 'SI': 13, 'ST': 3, 'CS': 3}","{'80-90': 165, '90-100': 82, '<80': 45}",85.58664383561644,97.3,292
2023,2023-05-17,HOU,CHC,"{'FF': 93, 'KC': 48, 'SI': 47, 'SL': 35, 'FC': 25, 'ST': 23, 'FS': 19, 'CU': 15, 'CH': 10}","{'90-100': 148, '80-90': 104, '<80': 63}",88.0215873015873,99.5,315
2023,2023-05-17,LAD,MIN,"{'FF': 71, 'SI': 67, 'FC': 65, 'ST': 32, 'SL': 23, 'CU': 21, 'CH': 17, 'FS': 2}","{'90-100': 170, '80-90': 108, '<80': 20}",89.85906040268456,99.4,298
2023,2023-05-17,MIA,WSH,"{'FF': 110, 'SL': 46, 'CU': 43, 'CH': 34, 'SI': 33}","{'90-100': 178, '80-90': 87, '<80': 1}",92.0233082706767,98.2,266
2023,2023-05-17,NYM,TB,"{'FF': 100, 'FC': 46, 'SI': 46, 'CH': 37, 'ST': 33, 'SL': 28, 'FO': 24, 'CU': 17, 'KC': 5}","{'90-100': 155, '80-90': 137, '<80': 44}",88.09315476190476,98.3,336
2023,2023-05-17,OAK,AZ,"{'FF': 140, 'SL': 35, 'FC': 34, 'CH': 28, 'SI': 27, 'CU': 19, 'ST': 16, 'FS': 3}","{'90-100': 177, '80-90': 114, '<80': 11}",90.15496688741722,97.9,302
2023,2023-05-17,SD,KC,"{'FF': 109, 'SL': 61, 'ST': 57, 'SI': 34, 'CU': 16, 'FS': 14, 'CH': 13, 'FC': 11, 'KC': 2}","{'90-100': 144, '80-90': 139, '<80': 28, '100+': 6}",89.00662460567823,101.4,317
2023,2023-05-17,SF,PHI,"{'SL': 98, 'FF': 86, 'SI': 68, 'CH': 22, 'FS': 15, 'FC': 13, 'KC': 9, 'CU': 2}","{'90-100': 154, '80-90': 142, '<80': 15, '100+': 2}",89.24536741214057,100.2,313
2023,2023-05-17,STL,MIL,"{'FF': 102, 'CU': 73, 'SL': 41, 'FC': 37, 'SI': 21, 'CH': 11, 'KC': 3}","{'90-100': 161, '80-90': 71, '<80': 50, '100+': 6}",89.6236111111111,102.2,288
2023,2023-05-17,TEX,ATL,"{'FF': 121, 'FC': 37, 'SL': 36, 'FS': 35, 'CH': 24, 'CU': 23, 'SI': 5}","{'90-100': 148, '80-90': 122, '<80': 11}",91.22775800711744,99.1,281
2023,2023-05-17,TOR,NYY,"{'FF': 89, 'SI': 87, 'SL': 64, 'ST': 22, 'FC': 19, 'CU': 16, 'CH': 12, 'KC': 11, 'FS': 2}","{'90-100': 194, '80-90': 104, '<80': 24}",90.5583850931677,99.3,322
2023,2023-05-18,BAL,LAA,"{'FF': 152, 'CH': 71, 'FC': 57, 'SL': 22, 'ST': 11, 'CU': 9, 'KC': 5, 'SI': 4}","{'80-90': 150, '90-100': 140, '<80': 41}",87.96586102719033,99.4,331
2023,2023-05-18,CWS,CLE,"{'FF': 93, 'SL': 60, 'ST': 44, 'FC': 20, 'CH': 18, 'SI': 14, 'KC': 12, 'FS': 3}","{'90-100': 123, '80-90': 83, '<80': 54, '100+': 4}",87.64431818181818,100.6,264
2023,2023-05-18,MIA,WSH,"{'FF': 100, 'SL': 56, 'CH': 31, 'SI': 24, 'FC': 16, 'CU': 15, 'KC': 10, 'FS': 3, 'ST': 1}","{'80-90': 141, '90-100': 109, '<80': 6}",88.52734375,98.3,256
2023,2023-05-18,NYM,TB,"{'FF': 113, 'SL': 32, 'FC': 29, 'ST': 21, 'CH': 19, 'FS': 17, 'CU': 17, 'KC': 8, 'SI': 5}","{'90-100': 123, '80-90': 110, '<80': 28}",88.93218390804597,98.2,261
2023,2023-05-18,STL,LAD,"{'FF': 109, 'FC': 49, 'CH': 38, 'SI': 37, 'CU': 29, 'ST': 22, 'SV': 20, 'SL': 19, 'FS': 1, 'CS': 1}","{'80-90': 159, '90-100': 115, '<80': 51}",86.76523076923077,99.8,325
2023,2023-05-18,TOR,NYY,"{'FF': 116, 'SI': 54, 'CH': 27, 'FC': 18, 'SV': 18, 'ST': 16, 'SL': 12, 'CU': 4}","{'90-100': 151, '80-90': 89, '<80': 21, '100+': 4}",90.02264150943397,100.5,265
2023,2023-05-19,ATL,SEA,"{'FF': 101, 'SL': 49, 'SI': 45, 'CH': 29, 'ST': 17, 'FC': 12, 'CU': 2}","{'90-100': 131, '80-90': 119, '<80': 5}",89.41058823529411,96.8,255
2023,2023-05-19,CIN,NYY,"{'SI': 72, 'ST': 59, 'FF': 48, 'CH': 44, 'FC': 30, 'SL': 21, 'CU': 12, 'KC': 8}","{'90-100': 138, '80-90': 129, '<80': 27}",88.62210884353742,99.4,294
2023,2023-05-19,CWS,KC,"{'FF': 112, 'SL': 52, 'CH': 34, 'SI': 20, 'CU': 12, 'FC': 5}","{'80-90': 116, '90-100': 108, '<80': 11}",90.14808510638298,99.4,235
2023,2023-05-19,HOU,OAK,"{'FF': 120, 'SI': 48, 'CH': 41, 'SL': 39, 'ST': 33, 'CU': 20, 'FC': 4}","{'90-100': 174, '80-90': 108, '<80': 23}",89.0688524590164,98.9,305
2023,2023-05-19,LAA,MIN,"{'FF': 111, 'SL': 78, 'FS': 30, 'ST': 29, 'CH': 18, 'CU': 18, 'FC': 8, 'SI': 3, 'KC': 2}","{'90-100': 159, '80-90': 116, '<80': 22}",88.94612794612794,99.0,297
2023,2023-05-19,NYM,CLE,"{'FF': 90, 'SI': 68, 'FC': 61, 'SL': 38, 'CH': 31, 'CU': 29, 'FS': 15, 'ST': 6, 'KC': 1}","{'90-100': 186, '80-90': 136, '<80': 15, '100+': 2}",90.08466076696165,100.8,339
2023,2023-05-19,PHI,CHC,"{'FF': 94, 'SI': 78, 'SL': 62, 'CH': 23, 'CU': 20, 'SV': 16, 'FC': 15, 'EP': 13, 'FS': 8, 'KC': 4, 'FA': 1}","{'90-100': 182, '80-90': 116, '<80': 35, '100+': 1}",87.81497005988024,100.6,334
2023,2023-05-19,PIT,AZ,"{'FF': 89, 'FC': 57, 'SL': 52, 'SI': 34, 'FA': 26, 'KC': 20, 'CU': 16, 'CH': 16, 'ST': 10, 'EP': 1}","{'90-100': 173, '80-90': 120, '<80': 28}",88.46417445482867,98.6,321
2023,2023-05-19,SD,BOS,"{'FF': 137, 'CH': 40, 'FC': 28, 'SI': 26, 'SL': 26, 'ST': 14, 'KC': 14, 'CU': 4, 'SC': 2, 'PO': 1}","{'90-100': 166, '80-90': 114, '<80': 12}",90.59760273972603,98.0,292
2023,2023-05-19,SF,MIA,"{'SL': 79, 'SI': 75, 'FF': 68, 'CH': 32, 'ST': 12, 'CU': 2, 'KC': 1}","{'90-100': 154, '80-90': 102, '<80': 13}",90.42118959107806,99.3,269
2023,2023-05-19,STL,LAD,"{'FF': 108, 'SI': 73, 'CU': 50, 'SL': 34, 'CH': 33, 'FS': 29, 'FC': 6, 'ST': 3}","{'90-100': 173, '80-90': 120, '<80': 34, '100+': 9}",89.02767857142857,102.6,336
2023,2023-05-19,TB,MIL,"{'FF': 84, 'SL': 47, 'CH': 46, 'SI': 31, 'CU': 18, 'ST': 5}","{'90-100': 118, '80-90': 107, '<80': 6}",89.92467532467532,99.3,231
2023,2023-05-19,TEX,COL,"{'SI': 77, 'CH': 60, 'FF': 50, 'FC': 39, 'SL': 34, 'ST': 7, 'KC': 4}","{'80-90': 143, '90-100': 122, '<80': 6}",88.86642066420664,96.1,271
2023,2023-05-19,TOR,BAL,"{'FF': 80, 'SI': 59, 'CH': 58, 'SL': 27, 'FC': 23, 'CU': 17, 'FS': 14, 'ST': 14}","{'90-100': 184, '80-90': 105, '<80': 3}",90.53561643835617,99.8,292
2023,2023-05-19,WSH,DET,"{'FF': 105, 'SI': 54, 'SL': 42, 'CH': 36, 'CU': 28, 'FS': 23, 'FC': 11, 'ST': 10, 'KC': 8}","{'90-100': 160, '80-90': 106, '<80': 51}",87.91766561514196,99.3,317
2023,2023-05-20,ATL,SEA,"{'FF': 96, 'SL': 57, 'FS': 41, 'FC': 36, 'KC': 26, 'SI': 19, 'ST': 12, 'CU': 10, 'CH': 6}","{'80-90': 160, '90-100': 129, '<80': 14}",88.76600660066006,98.3,303
2023,2023-05-20,CIN,NYY,"{'SI': 88, 'FF': 81, 'CH': 50, 'ST': 43, 'SL': 34, 'KC': 13, 'CU': 5, 'FC': 3}","{'90-100': 167, '80-90': 144, '<80': 6}",90.17066246056783,98.6,317
2023,2023-05-20,CWS,KC,"{'FF': 80, 'SL': 48, 'SI': 43, 'ST': 35, 'CH': 31, 'CU': 23, 'FC': 4, 'KC': 2}","{'80-90': 123, '90-100': 120, '<80': 22, '100+': 1}",87.78721804511278,100.4,266
2023,2023-05-20,HOU,OAK,"{'FF': 122, 'ST': 30, 'SI': 27, 'KC': 25, 'SL': 24, 'CH': 18, 'FC': 16, 'FS': 6, 'CU': 1}","{'90-100': 167, '80-90': 94, '<80': 8}",90.07546468401486,99.0,269
2023,2023-05-20,LAA,MIN,"{'FF': 130, 'SL': 59, 'CH': 39, 'ST': 28, 'FC': 24, 'CU': 19, 'FS': 10, 'SI': 10, 'KC': 2}","{'80-90': 162, '90-100': 145, '<80': 11, '100+': 3}",88.898753894081,102.7,321
2023,2023-05-20,PHI,CHC,"{'FF': 111, 'FC': 61, 'SI': 48, 'KC': 28, 'SL': 24, 'CH': 19, 'CU': 11, 'ST': 2}","{'90-100': 188, '80-90': 86, '<80': 28, '100+': 2}",90.30361842105263,100.4,304
2023,2023-05-20,PIT,AZ,"{'FF': 95, 'SL': 54, 'SI': 31, 'ST': 28, 'FC': 24, 'CH': 21, 'CU': 15, 'FS': 9}","{'90-100': 158, '80-90': 105, '<80': 14}",89.72599277978338,97.8,277
2023,2023-05-20,SD,BOS,"{'FF': 122, 'SL': 49, 'FC': 39, 'SI': 37, 'CU': 23, 'CH': 19, 'ST': 16}","{'90-100': 175, '80-90': 111, '<80': 19}",89.4377049180328,98.8,305
2023,2023-05-20,SF,MIA,"{'SI': 102, 'SL': 70, 'CH': 30, 'FC': 23, 'ST': 19, 'FF': 11, 'CU': 8}","{'80-90': 156, '90-100': 97, '<80': 10}",88.14562737642585,99.5,263
2023,2023-05-20,STL,LAD,"{'SI': 75, 'FF': 65, 'SL': 41, 'CU': 39, 'CH': 28, 'FC': 11, 'ST': 4}","{'90-100': 139, '80-90': 81, '<80': 40, '100+': 3}",88.90684410646388,101.6,263
2023,2023-05-20,TB,MIL,"{'FC': 81, 'SI': 73, 'FF': 63, 'SL': 27, 'CU': 27, 'CH': 9, 'ST': 7, 'KC': 5}","{'90-100': 135, '80-90': 125, '<80': 32}",88.44486301369864,99.4,292
2023,2023-05-20,TEX,COL,"{'SI': 107, 'FF': 66, 'SL': 61, 'CH': 48, 'KC': 21, 'CU': 14, 'ST': 8, 'FC': 7, 'SV': 2}","{'80-90': 161, '90-100': 149, '<80': 24}",89.15209580838324,98.9,334
2023,2023-05-20,TOR,BAL,"{'FF': 164, 'CH': 46, 'SL': 42, 'SI': 40, 'ST': 14, 'FC': 14, 'CU': 10, 'FS': 9, 'KC': 9}","{'90-100': 215, '80-90': 127, '<80': 5, '100+': 1}",90.93649425287357,100.5,348
2023,2023-05-20,WSH,DET,"{'FF': 98, 'SL': 48, 'SI': 35, 'CH': 31, 'CU': 4, 'FC': 4, 'ST': 1}","{'90-100': 126, '80-90': 80, '<80': 8, '100+': 7}",90.22714932126698,100.8,221
2023,2023-05-21,ATL,SEA,"{'FF': 75, 'SL': 49, 'CH': 38, 'SI': 24, 'KC': 20, 'ST': 13, 'CU': 11, 'FC': 4}","{'80-90': 121, '90-100': 102, '<80': 11}",88.52393162393162,98.2,234
2023,2023-05-21,CIN,NYY,"{'FF': 88, 'SL': 86, 'CH': 46, 'SI': 44, 'CU': 8, 'ST': 1, 'FC': 1}","{'90-100': 141, '80-90': 120, '<80': 8, '100+': 5}",91.76642335766424,100.3,274
2023,2023-05-21,CWS,KC,"{'FF': 108, 'SL': 58, 'CH': 38, 'SI': 33, 'FC': 21, 'CU': 10, 'ST': 3, 'KC': 1}","{'90-100': 148, '80-90': 117, '100+': 5, '<80': 2}",90.08639705882354,101.9,272
2023,2023-05-21,HOU,OAK,"{'SI': 88, 'FF': 58, 'SL': 43, 'CU': 38, 'ST': 8, 'CH': 7, 'FC': 2}","{'90-100': 148, '80-90': 76, '<80': 20}",89.38565573770491,99.4,244
2023,2023-05-21,LAA,MIN,"{'FF': 112, 'ST': 50, 'CH': 29, 'SI': 27, 'SL': 22, 'FC': 22, 'FS': 16, 'CU': 14, 'KC': 4}","{'90-100': 167, '80-90': 127, '<80': 2}",90.52297297297297,99.2,296
2023,2023-05-21,NYM,CLE,"{'FF': 179, 'SL': 81, 'FC': 79, 'CH': 46, 'CU': 45, 'KC': 24, 'SI': 12, 'FS': 9, 'ST': 6}","{'80-90': 237, '90-100': 199, '<80': 45}",87.84324324324324,98.1,481
2023,2023-05-21,PHI,CHC,"{'FF': 123, 'SL': 68, 'SI': 36, 'FS': 36, 'FC': 16, 'KC': 6, 'CH': 4, 'CU': 4, 'ST': 2}","{'90-100': 164, '80-90': 126, '<80': 4, '100+': 1}",89.98305084745763,100.0,295
2023,2023-05-21,PIT,AZ,"{'FF': 110, 'SL': 60, 'SI': 50, 'FC': 27, 'CH': 27, 'CU': 20, 'FS': 12, 'ST': 10}","{'90-100': 199, '80-90': 110, '<80': 7}",90.6746835443038,99.7,316
2023,2023-05-21,SD,BOS,"{'FF': 63, 'SI': 60, 'CH': 58, 'CU': 38, 'FC': 37, 'SL': 21, 'ST': 6}","{'80-90': 145, '90-100': 104, '<80': 34}",87.10883392226148,97.9,283
2023,2023-05-21,SF,MIA,"{'SL': 106, 'SI': 72, 'FF': 59, 'CH': 30, 'KC': 9, 'FC': 2, 'FS': 1}","{'80-90': 144, '90-100': 135}",89.24587813620072,99.4,279
2023,2023-05-21,STL,LAD,"{'FF': 124, 'SL': 71, 'FC': 42, 'CU': 30, 'CH': 28, 'SI': 25, 'KC': 18, 'ST': 9, 'FS': 1}","{'90-100': 155, '80-90': 142, '<80': 51}",87.42385057471265,97.2,348
2023,2023-05-21,TB,MIL,"{'FF': 98, 'CH': 66, 'SI': 44, 'SL': 40, 'ST': 30, 'FC': 16, 'CU': 16, 'FS': 2}","{'80-90': 139, '90-100': 130, '<80': 43}",87.78237179487179,97.9,312
2023,2023-05-21,TEX,COL,"{'FF': 121, 'SL': 84, 'CH': 40, 'SI': 39, 'FO': 21, 'EP': 10, 'ST': 6, 'FA': 5, 'CU': 5, 'FC': 2}","{'90-100': 157, '80-90': 155, '<80': 21}",87.35285285285285,97.0,333
2023,2023-05-21,TOR,BAL,"{'FF': 161, 'FC': 62, 'FS': 38, 'SL': 34, 'SI': 27, 'CU': 19, 'CH': 16, 'KC': 6, 'ST': 5}","{'90-100': 194, '80-90': 167, '<80': 6, '100+': 1}",90.6024456521739,100.8,368
2023,2023-05-21,WSH,DET,"{'FF': 107, 'SL': 55, 'FC': 52, 'SI': 32, 'CU': 28, 'CH': 24, 'FS': 5}","{'90-100': 150, '80-90': 140, '<80': 13}",89.65016501650165,99.5,303
2023,2023-05-22,ATL,LAD,"{'FF': 130, 'CU': 54, 'CH': 36, 'FC': 33, 'SI': 26, 'SL': 21, 'ST': 20, 'FS': 7, 'PO': 1}","{'90-100': 165, '80-90': 152, '<80': 11}",89.58292682926829,98.7,328
2023,2023-05-22,CIN,STL,"{'FF': 122, 'CH': 70, 'SL': 47, 'SI': 38, 'CU': 32, 'FC': 28, 'ST': 26}","{'80-90': 179, '90-100': 150, '100+': 17, '<80': 17}",88.90495867768595,102.4,363
2023,2023-05-22,CLE,CWS,"{'FF': 96, 'SL': 85, 'CU': 33, 'CH': 18, 'FC': 11, 'SI': 8, 'KC': 5, 'FS': 3, 'ST': 1}","{'90-100': 131, '80-90': 101, '<80': 28}",88.49307692307693,99.0,260
2023,2023-05-22,COL,MIA,"{'FF': 83, 'SL': 41, 'CH': 34, 'CU': 31, 'SI': 24, 'FC': 15, 'ST': 9}","{'90-100': 138, '80-90': 97, '<80': 2}",90.33333333333333,98.2,237
2023,2023-05-22,KC,DET,"{'FF': 113, 'SL': 106, 'SI': 75, 'CH': 26, 'CU': 18, 'KC': 15, 'ST': 8, 'FC': 6, 'FS': 3}","{'90-100': 183, '80-90': 162, '<80': 17, '100+': 8}",90.24108108108108,102.6,370
2023,2023-05-22,LAA,BOS,"{'SL': 74, 'FF': 48, 'FC': 35, 'CH': 30, 'FS': 23, 'SI': 22, 'ST': 2, 'KC': 1}","{'80-90': 148, '90-100': 86, '<80': 1}",88.24553191489362,96.5,235
2023,2023-05-22,MIL,HOU,"{'FF': 97, 'SL': 63, 'FC': 54, 'SI': 38, 'CU': 26, 'FA': 13, 'ST': 12, 'KC': 10, 'CH': 10, 'FS': 4, 'EP': 2}","{'90-100': 181, '80-90': 103, '<80': 45}",87.95501519756839,99.5,329
2023,2023-05-22,MIN,SF,"{'FF': 138, 'SL': 57, 'CH': 38, 'SI': 31, 'FS': 24, 'CU': 17, 'ST': 7, 'FC': 7}","{'90-100': 165, '80-90': 136, '<80': 18}",88.72539184952979,97.5,319
2023,2023-05-22,PHI,AZ,"{'FF': 118, 'SL': 73, 'FC': 33, 'CH': 30, 'SI': 25, 'CU': 20, 'ST': 11, 'FS': 3}","{'90-100': 175, '80-90': 133, '<80': 5}",89.57188498402556,97.9,313
2023,2023-05-22,PIT,TEX,"{'SL': 64, 'FF': 62, 'SI': 57, 'CH': 43, 'FC': 23, 'CU': 13, 'KC': 6, 'FS': 4, 'ST': 2}","{'80-90': 134, '90-100': 129, '<80': 10, '100+': 1}",90.10328467153285,100.5,274
2023,2023-05-22,SEA,OAK,"{'FF': 130, 'SL': 60, 'CH': 52, 'SI': 51, 'FC': 13, 'CU': 11, 'FS': 4}","{'90-100': 199, '80-90': 119, '<80': 3}",91.56386292834891,99.2,321
2023,2023-05-22,TB,TOR,"{'SI': 83, 'FF': 51, 'CH': 38, 'SL': 32, 'FC': 23, 'CU': 22, 'ST': 18, 'FS': 5}","{'80-90': 113, '90-100': 113, '<80': 46}",86.71727941176471,99.9,272
2023,2023-05-23,ATL,LAD,"{'FF': 115, 'SL': 90, 'CH': 39, 'ST': 30, 'SI': 27, 'FC': 14, 'CU': 12}","{'80-90': 170, '90-100': 147, '100+': 6, '<80': 4}",90.89847094801223,100.4,327
2023,2023-05-23,CHC,NYM,"{'FF': 96, 'SI': 46, 'KC': 43, 'SL': 29, 'CH': 26, 'FC': 25, 'ST': 22, 'CU': 7, 'FS': 7}","{'90-100': 158, '80-90': 82, '<80': 61}",88.2531561461794,99.6,301
2023,2023-05-23,CIN,STL,"{'FC': 90, 'SL': 59, 'FF': 53, 'CU': 32, 'SI': 23, 'CH': 22}","{'90-100': 127, '80-90': 117, '<80': 32, '100+': 3}",88.4799283154122,102.0,279
2023,2023-05-23,CLE,CWS,"{'FF': 112, 'SL': 53, 'ST': 28, 'KC': 26, 'CH': 24, 'SI': 14, 'CU': 10, 'FC': 10}","{'90-100': 128, '80-90': 102, '<80': 44, '100+': 3}",88.11660649819494,100.5,277
2023,2023-05-23,COL,MIA,"{'FF': 85, 'CH': 58, 'SL': 44, 'SI': 34, 'CU': 33, 'KC': 13, 'FC': 9, 'FS': 5}","{'80-90': 157, '90-100': 87, '<80': 37}",87.12491103202846,98.8,281
2023,2023-05-23,KC,DET,"{'FF': 100, 'SL': 65, 'SI': 42, 'CH': 26, 'FC': 21, 'CU': 16, 'ST': 12, 'FS': 2}","{'90-100': 137, '80-90': 129, '<80': 13, '100+': 5}",88.91514084507043,102.8,284
2023,2023-05-23,LAA,BOS,"{'FF': 71, 'CH': 62, 'SL': 48, 'SI': 39, 'CU': 17}","{'90-100': 128, '80-90': 108, '<80': 1}",90.63206751054852,97.3,237
2023,2023-05-23,MIL,HOU,"{'FF': 97, 'FC': 51, 'SI': 44, 'CU': 32, 'SL': 24, 'CH': 20, 'ST': 12, 'FS': 5}","{'90-100': 156, '80-90': 97, '<80': 32}",88.72771929824562,97.8,285
2023,2023-05-23,MIN,SF,"{'SI': 88, 'FF': 58, 'KC': 29, 'CU': 25, 'FS': 23, 'FC': 22, 'SL': 21, 'CH': 17, 'ST': 12}","{'90-100': 173, '80-90': 100, '<80': 17, '100+': 5}",90.5284745762712,101.7,295
2023,2023-05-23,NYY,BAL,"{'FF': 127, 'SL': 57, 'CH': 52, 'SI': 51, 'ST': 11, 'KC': 11, 'CU': 11, 'FS': 4, 'FC': 1}","{'90-100': 207, '80-90': 109, '100+': 6, '<80': 3}",91.70553846153845,101.7,325
2023,2023-05-23,PHI,AZ,"{'FF': 78, 'SL': 73, 'SI': 57, 'FC': 45, 'CU': 13, 'ST': 13, 'FS': 9, 'CH': 8}","{'90-100': 168, '80-90': 120, '<80': 8}",90.4679054054054,99.1,296
2023,2023-05-23,PIT,TEX,"{'FF': 73, 'CU': 59, 'FC': 43, 'FS': 31, 'SL': 17, 'CH': 12, 'SI': 7, 'ST': 4}","{'80-90': 105, '90-100': 81, '<80': 60}",86.0020325203252,97.8,246
2023,2023-05-23,SEA,OAK,"{'FF': 108, 'CH': 45, 'SL': 40, 'FC': 23, 'CU': 21, 'SI': 13, 'ST': 4}","{'80-90': 127, '90-100': 112, '<80': 15}",88.98700787401575,99.0,254
2023,2023-05-23,TB,TOR,"{'FF': 61, 'SI': 47, 'SL': 36, 'EP': 33, 'FC': 27, 'SV': 25, 'CH': 22, 'FS': 16, 'CU': 13, 'FA': 4, 'ST': 1}","{'80-90': 114, '90-100': 108, '<80': 63}",83.75719298245613,98.4,285
2023,2023-05-23,WSH,SD,"{'FF': 108, 'SL': 65, 'SI': 52, 'FC': 32, 'CU': 32, 'ST': 20, 'CH': 16, 'FS': 9, 'KC': 2}","{'90-100': 170, '80-90': 159, '<80': 7}",90.10446428571429,98.8,336
2023,2023-05-24,ATL,LAD,"{'SL': 81, 'FF': 66, 'SI': 41, 'FS': 32, 'CH': 28, 'CU': 24, 'FC': 6, 'ST': 4}","{'80-90': 190, '90-100': 92}",87.44219858156029,97.5,282
2023,2023-05-24,CHC,NYM,"{'FF': 67, 'SI': 61, 'FC': 42, 'SV': 21, 'ST': 19, 'FO': 18, 'SL': 15, 'CU': 7, 'FS': 5, 'CH': 4}","{'90-100': 152, '80-90': 98, '<80': 9}",89.16563706563707,97.8,259
2023,2023-05-24,CIN,STL,"{'SI': 96, 'FF': 84, 'CH': 61, 'CU': 33, 'ST': 21, 'SL': 17, 'FC': 13}","{'90-100': 178, '80-90': 119, '<80': 28}",88.47876923076923,97.2,325
2023,2023-05-24,CLE,CWS,"{'FF': 95, 'CH': 38, 'SL': 36, 'SI': 36, 'FC': 20, 'CU': 14, 'FS': 7, 'KC': 3}","{'90-100': 143, '80-90': 86, '<80': 20}",90.4566265060241,99.3,249
2023,2023-05-24,COL,MIA,"{'FF': 83, 'SI': 63, 'SL': 57, 'CH': 44, 'ST': 21, 'CU': 3}","{'90-100': 148, '80-90': 123}",90.25424354243543,98.6,271
2023,2023-05-24,KC,DET,"{'FF': 108, 'SL': 94, 'CH': 37, 'SI': 35, 'CU': 19, 'FC': 13, 'KC': 9, 'FS': 7, 'ST': 1}","{'80-90': 171, '90-100': 99, '<80': 45, '100+': 8}",86.61052631578947,101.5,323
2023,2023-05-24,LAA,BOS,"{'FF': 119, 'FC': 52, 'CH': 38, 'SI': 34, 'SL': 31, 'CU': 24, 'KC': 17}","{'80-90': 146, '90-100': 120, '<80': 49}",87.30349206349206,96.9,315
2023,2023-05-24,MIL,HOU,"{'FF': 74, 'SI': 67, 'SL': 47, 'CH': 27, 'CU': 15, 'ST': 7, 'FC': 4}","{'90-100': 134, '80-90': 98, '<80': 9}",89.36141078838173,98.7,241
2023,2023-05-24,MIN,SF,"{'FF': 123, 'SI': 66, 'SL': 41, 'FS': 39, 'CH': 23, 'ST': 20, 'KC': 19, 'CU': 2}","{'90-100': 180, '80-90': 131, '100+': 11, '<80': 11}",89.56546546546546,104.6,333
2023,2023-05-24,NYY,BAL,"{'FF': 115, 'FC': 54, 'SI': 45, 'SL': 31, 'ST': 29, 'CH': 26, 'CU': 6, 'KC': 4, 'FS': 1}","{'90-100': 149, '80-90': 130, '<80': 28, '100+': 4}",88.98006430868168,101.0,311
2023,2023-05-24,PHI,AZ,"{'FF': 127, 'CH': 59, 'SL': 45, 'FC': 37, 'SI': 31, 'KC': 27, 'CU': 18, 'FS': 12}","{'90-100': 177, '80-90': 166, '<80': 13}",89.74494382022472,99.0,356
2023,2023-05-24,PIT,TEX,"{'SL': 66, 'CH': 51, 'FF': 49, 'SI': 48, 'FC': 29, 'CU': 13, 'ST': 7}","{'80-90': 131, '90-100': 122, '<80': 8, '100+': 2}",89.41444866920152,101.0,263
2023,2023-05-24,SEA,OAK,"{'FF': 150, 'ST': 39, 'SL': 33, 'SI': 28, 'CH': 26, 'CU': 15, 'KC': 1, 'FC': 1}","{'90-100': 179, '80-90': 88, '<80': 26}",90.18122866894197,99.4,293
